province,cell_id,lat,lon,date,temperature,humidity,rain,wind_speed,fire,hotspots,fire_prob_true
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-03,21.7,100.0,4.3,6.2,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-04,23.0,89.6,1.4,6.9,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-05,26.7,86.3,0.0,9.7,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-06,20.9,95.8,40.7,8.7,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-07,19.9,99.5,0.0,10.0,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-08,21.4,99.1,1.7,5.6,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-09,21.2,100.0,0.0,8.9,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-10,23.5,93.5,1.4,5.8,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-11,25.0,90.8,0.0,3.4,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-12,23.7,89.8,0.0,5.7,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-13,24.4,87.2,0.0,6.2,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-14,23.7,94.1,0.0,4.2,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-15,23.0,100.0,4.7,10.9,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-16,24.0,91.6,0.0,4.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-17,21.7,100.0,0.0,7.0,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-18,27.3,94.5,12.3,5.0,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-19,23.6,80.0,0.0,8.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-20,23.3,94.3,0.0,7.1,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-21,22.8,81.0,0.0,7.6,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-22,24.1,93.4,11.6,8.6,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-23,24.9,86.3,0.0,5.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-24,24.5,89.4,0.0,9.5,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-25,24.5,84.7,3.8,7.3,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-26,23.6,92.1,2.5,2.5,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-27,24.7,99.0,0.0,5.9,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-28,27.6,97.9,1.4,11.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-29,24.2,83.8,1.9,9.2,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-11-30,26.6,85.4,11.3,6.7,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-01,24.4,92.4,7.1,8.2,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-02,25.0,87.4,0.0,9.1,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-03,26.7,82.4,0.3,9.1,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-04,21.6,93.6,20.8,12.1,0,0,0.04
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-05,26.4,82.5,0.0,9.0,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-06,24.2,88.0,0.0,10.3,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-07,25.5,88.3,4.9,9.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-08,26.1,85.2,0.0,7.0,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-09,27.7,78.7,9.1,10.0,1,7,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-10,26.1,83.5,0.0,8.2,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-11,26.5,86.2,0.0,7.6,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-12,24.5,82.8,5.2,9.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-13,24.6,85.3,10.6,11.0,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-14,26.6,85.0,4.7,9.7,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-15,27.3,85.5,6.1,12.5,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-16,28.2,79.6,2.4,10.4,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-17,27.2,76.7,0.0,12.1,0,0,0.043
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-18,25.8,83.3,2.6,8.5,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-19,27.0,78.5,0.0,5.4,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-20,26.2,74.9,0.0,7.1,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-21,25.7,73.3,0.0,9.8,0,0,0.043
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-22,26.1,81.8,0.0,7.1,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-23,25.2,73.4,1.7,9.5,0,0,0.043
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-24,25.9,86.4,7.0,10.1,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-25,25.2,76.8,18.7,7.8,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-26,28.8,68.2,0.0,10.7,1,7,0.045
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-27,25.7,86.5,6.3,10.5,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-28,26.8,76.7,9.4,7.3,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-29,27.0,77.8,0.0,9.9,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-30,28.8,70.4,4.0,13.7,0,0,0.044
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2022-12-31,28.5,80.9,0.0,9.9,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-01,28.6,73.7,36.0,7.3,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-02,25.9,66.6,6.0,7.3,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-03,28.8,72.6,12.0,12.0,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-04,27.9,77.5,0.0,9.2,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-05,27.2,70.7,2.1,11.5,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-06,28.4,66.1,2.4,9.1,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-07,27.9,72.1,0.0,9.5,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-08,25.8,84.6,14.0,11.6,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-09,29.9,78.3,6.6,11.6,0,0,0.043
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-10,26.9,79.7,3.2,11.7,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-11,31.7,74.3,13.4,10.8,0,0,0.044
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-12,26.7,72.1,5.2,13.6,0,0,0.043
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-13,30.8,66.6,12.2,11.9,0,0,0.045
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-14,29.5,71.4,0.0,9.2,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-15,32.4,71.4,34.5,10.4,0,0,0.043
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-16,27.6,64.8,26.9,11.2,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-17,31.8,66.3,0.0,8.6,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-18,31.6,74.1,9.0,10.3,0,0,0.041
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-19,30.1,71.7,0.0,13.9,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-20,32.1,71.1,2.2,9.2,0,0,0.042
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-21,29.0,55.9,0.0,10.4,0,0,0.044
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-22,31.2,67.6,0.0,10.6,0,0,0.047
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-23,29.7,67.8,18.9,12.0,0,0,0.047
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-24,30.7,60.2,0.0,12.7,0,0,0.054
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-25,32.0,66.8,0.0,11.0,0,0,0.053
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-26,30.6,71.9,1.6,13.5,0,0,0.049
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-27,30.2,64.3,0.0,9.8,0,0,0.05
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-28,30.7,67.6,8.8,10.0,0,0,0.047
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-29,30.9,62.5,0.9,15.6,1,5,0.057
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-30,31.3,65.8,0.0,12.5,0,0,0.057
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-01-31,32.3,53.2,12.0,12.7,0,0,0.073
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-01,31.8,59.0,1.7,9.7,0,0,0.055
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-02,32.8,58.2,6.1,13.0,0,0,0.064
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-03,31.8,61.4,22.6,9.6,0,0,0.047
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-04,29.0,59.4,0.0,11.7,0,0,0.047
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-05,31.8,65.7,14.1,10.4,1,3,0.045
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-06,33.2,66.8,0.0,11.7,0,0,0.047
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-07,35.1,61.3,4.1,11.5,0,0,0.056
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-08,28.9,65.4,0.0,13.8,0,0,0.045
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-09,32.0,61.6,27.9,11.8,1,3,0.046
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-10,33.5,65.4,0.0,11.9,0,0,0.05
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-11,32.0,54.4,0.7,12.5,0,0,0.056
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-12,30.4,50.5,2.9,15.5,0,0,0.067
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-13,32.2,53.3,24.0,16.3,0,0,0.059
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-14,33.0,55.8,0.0,11.0,0,0,0.052
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-15,33.5,59.0,13.5,11.5,0,0,0.048
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-16,29.7,65.0,5.6,13.2,1,4,0.046
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-17,34.0,56.4,0.0,13.8,0,0,0.063
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-18,34.1,53.1,7.6,16.5,0,0,0.071
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-19,33.2,57.1,0.0,12.2,0,0,0.055
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-20,32.0,63.1,0.0,14.0,0,0,0.058
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-21,35.6,54.3,3.7,13.5,0,0,0.09
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-22,32.8,54.6,0.0,12.3,0,0,0.077
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-23,33.7,61.5,32.9,12.9,0,0,0.056
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-24,33.9,65.9,0.0,12.6,0,0,0.052
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-25,34.7,56.5,22.4,10.6,1,1,0.054
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-26,33.6,51.9,0.0,18.1,0,0,0.072
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-27,33.9,51.5,13.1,16.1,0,0,0.06
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-02-28,33.7,63.7,0.0,16.6,0,0,0.051
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-01,31.8,60.6,0.0,12.3,0,0,0.046
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-02,31.6,59.0,0.0,11.8,0,0,0.054
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-03,35.1,56.5,0.0,16.1,0,0,0.086
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-04,34.0,52.6,0.0,11.8,0,0,0.093
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-05,34.1,58.5,0.9,17.6,0,0,0.106
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-06,35.6,58.5,0.0,13.8,0,0,0.121
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-07,33.9,55.3,0.0,17.4,1,7,0.141
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-08,35.5,50.8,0.0,9.9,0,0,0.125
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-09,32.8,53.9,1.4,12.8,0,0,0.097
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-10,37.1,51.1,0.0,16.5,0,0,0.225
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-11,37.8,55.8,0.0,13.2,0,0,0.162
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-12,35.9,56.8,0.0,14.0,1,3,0.134
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-13,36.3,53.0,5.8,13.7,0,0,0.145
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-14,34.5,54.9,0.0,11.3,0,0,0.096
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-15,36.2,51.9,11.9,12.7,0,0,0.116
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-16,34.0,40.5,0.0,16.5,0,0,0.183
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-17,36.5,47.8,0.0,10.6,0,0,0.125
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-18,32.3,53.5,0.0,13.2,0,0,0.079
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-19,33.1,54.2,0.0,14.3,0,0,0.088
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-20,36.7,41.2,0.2,12.4,0,0,0.205
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-21,33.8,58.8,19.2,14.8,0,0,0.071
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-22,34.8,46.9,22.4,16.3,0,0,0.106
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-23,32.0,57.2,0.0,15.1,0,0,0.06
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-24,35.3,50.0,0.0,15.4,0,0,0.095
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-25,33.3,55.3,0.0,12.7,0,0,0.062
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-26,33.4,45.4,4.3,13.6,0,0,0.079
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-27,33.8,49.8,0.0,13.1,0,0,0.071
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-28,33.7,59.2,0.0,15.4,0,0,0.075
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-29,34.7,49.2,0.0,16.9,0,0,0.18
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-30,34.5,44.9,0.0,14.8,0,0,0.182
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-03-31,32.8,54.4,0.0,12.3,0,0,0.091
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-01,35.8,50.6,0.0,9.6,0,0,0.121
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-02,33.7,49.8,0.0,14.4,0,0,0.142
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-03,34.9,55.6,0.0,15.5,0,0,0.14
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-04,36.7,47.2,4.0,12.3,0,0,0.184
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-05,33.6,48.7,0.0,14.0,0,0,0.134
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-06,36.1,54.0,0.0,11.6,0,0,0.125
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-07,33.7,49.6,0.0,14.5,1,1,0.135
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-08,35.8,47.0,0.0,10.8,0,0,0.15
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-09,32.9,67.9,0.0,15.2,0,0,0.072
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-10,35.2,56.1,0.0,12.8,0,0,0.113
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-11,32.4,62.6,0.0,14.6,0,0,0.081
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-12,34.0,52.6,0.0,13.7,0,0,0.127
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-13,33.5,49.9,0.0,15.6,1,4,0.15
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-14,35.2,45.8,0.0,15.7,1,8,0.218
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-15,34.8,51.3,0.0,13.5,0,0,0.144
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-16,34.9,42.4,0.0,17.6,0,0,0.273
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-17,35.3,41.3,0.0,14.5,0,0,0.244
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-18,34.3,50.5,0.0,10.1,0,0,0.113
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-19,36.9,49.4,0.0,12.5,0,0,0.187
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-20,32.8,52.7,0.0,11.3,0,0,0.096
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-21,34.1,56.2,0.0,11.6,0,0,0.099
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-22,34.6,49.6,0.0,13.1,0,0,0.146
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-23,35.2,55.4,0.0,12.2,0,0,0.119
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-24,34.8,53.2,0.0,14.0,0,0,0.138
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-25,34.2,52.2,0.0,12.4,1,2,0.121
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-26,34.4,47.7,0.0,17.3,1,2,0.204
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-27,34.4,64.5,0.0,14.5,0,0,0.091
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-28,34.7,61.8,0.0,9.9,0,0,0.081
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-29,34.1,52.7,0.0,14.6,0,0,0.135
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-04-30,34.0,60.1,0.0,13.6,0,0,0.096
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-01,33.4,57.9,0.0,10.3,0,0,0.082
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-02,34.6,59.2,0.0,12.3,0,0,0.098
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-03,35.1,50.8,0.0,13.1,1,8,0.148
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-04,31.5,63.9,0.0,13.2,0,0,0.068
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-05,35.3,46.8,0.0,10.6,0,0,0.151
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-06,33.9,45.3,0.0,15.4,0,0,0.186
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-07,33.6,54.5,0.0,14.0,0,0,0.115
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-08,35.0,51.9,0.0,14.8,0,0,0.157
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-09,35.2,58.0,0.0,13.2,1,3,0.115
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-10,32.7,48.7,0.0,12.6,0,0,0.118
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-11,35.1,56.3,0.0,14.8,0,0,0.134
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-12,33.6,53.6,0.0,13.2,0,0,0.113
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-13,31.7,66.1,0.0,14.5,0,0,0.069
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-14,32.2,50.6,0.0,13.9,0,0,0.113
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-15,34.3,64.2,0.0,12.9,0,0,0.084
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-16,33.1,63.9,0.0,15.9,0,0,0.089
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-17,30.5,59.9,0.0,15.1,0,0,0.076
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-18,35.0,59.5,0.0,14.9,0,0,0.118
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-19,34.3,61.8,0.0,11.6,0,0,0.085
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-20,33.8,58.1,0.0,9.7,0,0,0.082
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-21,32.3,64.4,0.0,11.9,0,0,0.068
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-22,33.9,56.4,0.0,11.7,1,3,0.097
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-23,30.3,66.4,0.0,15.9,0,0,0.066
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-24,30.4,59.9,0.0,7.7,0,0,0.057
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-25,32.1,59.5,0.0,16.4,0,0,0.095
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-26,32.1,65.3,0.0,13.5,0,0,0.07
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-27,32.2,55.0,0.0,13.6,0,0,0.096
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-28,28.6,71.3,0.0,15.9,0,0,0.054
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-29,32.1,60.7,0.0,15.8,0,0,0.089
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-30,28.6,67.4,0.0,13.3,0,0,0.054
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-05-31,32.4,62.3,0.0,12.7,0,0,0.075
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-01,28.5,68.4,0.0,13.1,1,7,0.053
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-02,33.2,59.7,0.0,12.9,0,0,0.087
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-03,32.1,65.3,0.0,12.5,0,0,0.067
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-04,32.1,61.5,0.0,13.3,1,6,0.077
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-05,31.3,77.9,0.0,10.6,0,0,0.049
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-06,32.3,60.1,0.0,13.2,0,0,0.081
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-07,32.7,68.2,0.0,9.5,0,0,0.059
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-08,28.7,62.5,0.0,11.6,0,0,0.056
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-09,28.1,62.6,0.0,12.7,0,0,0.056
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-10,32.1,68.3,0.0,7.5,0,0,0.054
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-11,29.8,51.1,0.0,7.4,0,0,0.065
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-12,30.2,61.0,0.0,11.9,0,0,0.064
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-13,31.3,61.7,0.0,7.9,0,0,0.059
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-14,32.4,68.8,0.0,11.4,0,0,0.061
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-15,31.2,65.7,0.0,10.2,0,0,0.058
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-16,31.9,58.7,0.0,12.0,0,0,0.077
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-17,30.6,67.2,0.0,13.0,0,0,0.06
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-18,28.7,69.3,0.0,8.3,0,0,0.048
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-19,31.1,70.5,0.0,13.6,0,0,0.059
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-20,26.8,63.4,0.0,10.7,0,0,0.05
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-21,31.5,68.6,0.0,12.2,0,0,0.06
แม่ฮ่องสอน,แม่-05,19.7947,97.8373,2023-06-22,28.7,71.9,0.0,13.9,0,0,0.052
